Front camera resolution,Number of HDDs installed,On-board graphics adapter 6K support,Total storage capacity,USB Type-C DisplayPort Alternate Mode,Line-in,Keyboard layout,Aspect ratio,Processor codename,AC adapter output voltage,Number of displays supported (on-board graphics),Trusted Platform Module (TPM),Docking connector,USB4 Gen 3x2 ports quantity,Thermal Design Power (TDP),Built-in speaker(s),NVIDIA G-SYNC,Display brightness,SSD form factor,ExpressCard slot,Alienware graphics amplifier port,Internal memory,Infrared (IR) camera,Display surface,Touchscreen,Solid-state drive interface,Speaker power,Maximum graphics adapter memory,Discrete graphics memory type,Card reader integrated,Continuous video playback time,Bundled software,Cable lock slot,Charging port type,Depth (tablet mode),Spill resistant keyboard,DisplayPorts quantity,IntelÂ® Optaneâ„¢ Memory module installed,3G,Wi-Fi,SSD capacity,Discrete graphics adapter model,Configurable TDP-up,Processor family,On-board graphics adapter DirectX version,Hard drive size,Screen shape,Processor lithography,Memory clock speed,USB 3.2 Gen 2 (3.1 Gen 2) Type-C ports quantity,Battery life (max),Processor model,Hybrid-HDD cache memory,USB 3.0 (3.1 Gen 1) Type-C ports quantity,Mini DisplayPorts quantity,Microphone in,Front camera signal format,Pre-installed software,Memory layout (slots x size),On-board graphics adapter,Removable battery,sRGB coverage (typical),Maximum internal memory,Number of SATA III connectors,USB 3.2 Gen 1 (3.1 Gen 1) Type-C ports quantity,L3 cache,LightScribe,HDD size,Processor frequency,Graphics adapter Open GL support,Password protection,Discrete graphics adapter,Series,CUDA cores,USB 3.0 (3.1 Gen 1) Type-A ports quantity,AC adapter input voltage,Discrete GPU manufacturer,SIM card support,Numeric keypad,Maximum on-board graphics adapter memory,Memory form factor,Intel® Optane™ Memory module installed,Solid-state drive capacity,USB 3.2 Gen 2x2 Type-C ports quantity,3D,Second display touch technology,Second display refresh rate,Market positioning,ECC,Memory slots (available),Total SSDs capacity,NFC key technology,Second display resolution,Battery capacity (Watt-hours),Height,Speakers manufacturer,Display glass type,USB 3.2 Gen 2 (3.1 Gen 2) Type-A ports quantity,Processor threads,TV-out,Dual-screen,On-board graphics adapter dynamic frequency (max),Intel® Thunderbolt 4,HDMI ports quantity,MIMO,AMD FreeSync,HDD capacity,ScreenPad touch technology,Wi-Fi data rate (max),Thunderbolt 4 ports quantity,Hard drive interface,Brand,USB 3.2 (Gen 1) Type-A ports quantity,Docking station included,Maximum resolution,Headphone outputs,Processor cache,Ethernet LAN (RJ-45) ports,Hybrid-HDD capacity,HDMI version,Keyboard backlit,Width (tablet mode),Hard drive speed,Width,HD type,Depth,4G standard,Pixel density,S/PDIF out port,Weight,AC adapter frequency,Part Number,Colour gamut DCI-P3,Height (front),Motherboard chipset,4G,Battery capacity (Watt hours),Number of hard drives installed,Compatible memory cards,Total number of SATA connectors,Mini DisplayPort/Thunderbolt combo port,Model year,Rugged design,AC adapter output current,Proximity sensor,Battery capacity,Height (tablet mode),Family,RGB colour space,USB Power Delivery revision,Hard drive capacity,On-board graphics adapter base frequency,Thunderbolt technology,Rear camera,Price,USB 2.0 ports quantity,Hybrid hard drive (H-HDD) capacity,Operating system installed,Thunderbolt ports quantity,Privacy camera,Privacy type,Maximum refresh rate,Spill-resistant keyboard,Wi-Fi standards,Number of discrete graphics adapters supported,SSD memory type,Thunderbolt version,Touch technology,CardBus PCMCIA slot type,Built-in subwoofer,DisplayPort version,Quick charge time (50%),USB 3.2 Gen 1 (3.1 Gen 1) Type-A ports quantity,Second display location,USB4 Gen 2x2 ports quantity,Memory upgrade note,Trial software,Full-size keyboard,Processor socket,Memory slots,Flash drive interface,Form factor,On-board graphics adapter cores,Flash memory,Bluetooth,USB Power Delivery up to,Housing material,Quick charge,Password protection type,Number of discrete graphics adapters,Fast charging,Windows keys,Fingerprint reader,DVI port,IntelÂ® Optaneâ„¢ Memory module capacity,Product colour,Micro-USB 2.0 ports quantity,Display response rise/fall,Front camera,SSD interface,Panel type,Antenna type,Number of battery cells,CUDA,AC adapter power,Island-style keyboard,Number of execution units,Fast charging time (50%),USB Sleep-and-Charge,Virtual Reality (VR) ready,Native aspect ratio,Model name,Weight (tablet mode),Maximum internal memory (64-bit),Recovery operating system,Processor cores,Second display diagonal,Front camera HD type,USB 3.1 (3.1 Gen 2) Type-A ports quantity,NVIDIA 3D Vision,Video capturing speed,On-board graphics adapter memory,Number of built-in speakers,Standby time,LAN/VGA combo port,Optical drive type,Keyboard language,Rear camera resolution (numeric),Configurable TDP-up frequency,DC-in jack,USB 3.1 (3.1 Gen 2) Type-C ports quantity,SmartCard slot,Height (rear),Colour of product,Operating system language,NVIDIA Max-Q,Face recognition,NFC key,USB Type-C Thunderbolt 3 ports quantity,Voice control,Cable lock slot type,Built-in touchpad,Processor boost frequency,Top Wi-Fi standard,Thunderbolt 3 ports quantity,Drivers included,USB charging voltage,TV out,Display resolution,HDD speed,Hybrid hard drive (H-HDD) cache type,Display diagonal,On-board graphics adapter 4K support,Hybrid-HDD cache type,Ethernet LAN,NVIDIA GameWorks VR,Windows Hello,Original brand name,Built-in stylus pen storage,L2 cache,Storage media,Battery technology,Cabling technology,Micro HDMI ports quantity,Number of microphones,Built-in microphone,Number of USB ports with PowerShare support,Release Date,PowerShare,Front camera resolution (numeric),Hybrid hard drive (H-HDD) cache memory,VGA (D-Sub) ports quantity,Total HDDs capacity,Discrete graphics adapter memory,Smart card reader,Combo headphone/mic port,On-board graphics adapter OpenGL version,Thunderbolt 2 ports quantity,Number of SSDs installed,LED backlight,Keyboard backlit colour,HDD interface,NTSC coverage (typical),Ethernet LAN data rates,On-board graphics adapter model,USB charging current,USB 3.2 (Gen 2) Type-A ports quantity,Anti-glare screen,Product type,USB Power Delivery,Number of discrete graphics adapters installed,Bluetooth version,Touchscreen type,Second display panel type,USB 3.2 (Gen 1) Type-C ports quantity,Audio system,Contrast ratio (typical),USB 2.0 Type-C ports quantity,Display diagonal (metric),Pointing device,On-board graphics adapter burst frequency,Processor series,Processor manufacturer,Intel® Optane™ Memory module capacity,Internal memory type,EAN/UPC code,Operating system architecture,Colour gamut,On-board graphics adapter family
,,,256 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,8 GB,,,N,,,,GDDR5,Y,,,,,,,,,N,Y,256 GB,NVIDIA GeForce MX150,,8th gen Intel Core i5,12.0,,,14 nm,2400 MHz,1,16 h,i5-8265U,,,,,,,,Y,,100%,8 GB,,,,,,1.6 GHz,,,Y,15,,,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,256 GB,,,73 Wh,17.9 mm,,,1,8,,N,1100 MHz,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,354 mm,Full HD,220 mm,,,,,50/60 Hz,90NB0LD2-M01130,,,,N,,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Silver,,,Y,,,,4,,90 W,,,,,,,UX533FN-A8038T,,,,4,,,,,,,,,,N,,,,,,,,,,,,,,,,,3.9 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,25 May 2019,,,,,,2 GB,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,4718017235280,,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,,16 GB,,,,,,,GDDR5,Y,,,,DC-in jack,,,,,,Y,,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,1,,i7-8565U,,,,,,,,Y,,,,,,,,,1.8 GHz,,,Y,15,,,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,73 Wh,17.9 mm,,,1,8,,N,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,,50 - 60 Hz,UX533FD-A9030T,,,,,,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10,,,,,,"802.11a, 802.11b, 802.11g, Wi-Fi 4 (802.11n), Wi-Fi 5 (802.11ac)",,,,,,,,,1,,,,,Y,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Blue,,,Y,,,2x2,4,,90 W,Y,,,,,,UX533FD-A9030T,,,,4,,HD,,,,,2,,,N,,,,,,,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,25 April 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,1,5.0,,,,SonicMaster,,,,Touchpad,,,Intel,,DDR4-SDRAM,4718017188517,,,Intel UHD Graphics
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,16 GB,,,N,,,,GDDR5,Y,,,,,,,,,N,Y,512 GB,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,17 h,i7-8565U,,,,,,,,Y,,100%,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,,50/60 Hz,90NB0JX3-M02750,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Blue,,,Y,,,,4,,90 W,,,,,,,UX533FD-A9028T,,,,4,,,1,,,,,,,N,,,,,1,,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,19 April 2019,,,,,,,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,16 GB,,,N,,,,GDDR5,Y,,,,,,,,,N,Y,512 GB,NVIDIA GeForce MX150,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,16 h,i7-8565U,,,,,,,,Y,,100%,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,,50/60 Hz,90NB0LD2-M01580,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Pro,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Silver,,,Y,,,,4,,90 W,,,,,,,UX533FN-A8079R,,,,4,,,1,,,,,,,N,,,,,1,,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,28 March 2019,,,,,,2 GB,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,4718017291682,,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,16 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,512 GB,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,17 h,i7-8565U,,,,,,,,Y,,100%,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.67 kg,50/60 Hz,90NB0JX1-M02740,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Pro,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Blue,,,Y,,,,4,,90 W,,,,,,,UX533FD-A8067R,,,,4,,,1,,,,,,,N,,,,,1,,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,23 March 2019,,,,,,,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,N,16 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,17 h,i7-8565U,,,,,,,,Y,,,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,N,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.59 kg,50 - 60 Hz,UX533FD-A8067T?AGP,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,N,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,N,,Blue,,,Y,,,2x2,4,,90 W,,,,,,,UX533FD-A8067T,,,,4,,,1,,,,2,,,N,,,,,1,N,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,N,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,22 March 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,,,
,,,256 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,8 GB,,Gloss,N,,,,GDDR5,Y,,,,,,,,,N,Y,256 GB,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,,i7-8565U,,,,,,,,Y,,100%,8 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,256 GB,,,,17.9 mm,Harman Kardon,,,8,,N,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,Y,,,354 mm,Full HD,220 mm,,,,1.69 kg,100 - 240 Hz,90NB0JX3-M01180,,,,N,73 Wh,,SD,,N,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,,,,,,Y,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Blue,,,Y,PCI Express 3.0,,2x2,4,,90 W,,,,,,,UX533FD-A9082T,,8 GB,,4,,,1,,,,,,,N,,,,,1,,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,20 March 2019,,,,,,2 GB,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,,,,,,DDR4-SDRAM,4718017171717,64-bit,,
,,,256 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,N,8 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,1,16 h,i7-8565U,,,,,,,,Y,,,8 GB,,,,,,1.8 GHz,,,Y,15,,,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,256 GB,,,,17.9 mm,,,1,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.69 kg,50 - 60 Hz,UX533FD-A8011T,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,N,,,,1,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,N,,Blue,,,Y,,,2x2,4,,90 W,,,,,,,UX533FD-A8011T,,,,4,,,,,,,2,,,N,,,,,,N,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,N,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,14 March 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,16 GB,,,N,,,,GDDR5,Y,,,,,,,,,N,Y,512 GB,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,17 h,i7-8565U,,,,,,,,Y,,100%,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,,50/60 Hz,90NB0JX1-M02730,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Blue,,,Y,,,,4,,90 W,,,,,,,UX533FD-A8067T,,,,4,,,1,,,,,,,N,,,,,1,,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,,,,,,,SSD,Lithium Polymer (LiPo),,,,Y,,15 February 2019,,,,,,,,Y,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,N,8 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce MX150,,8th gen Intel Core i5,12.0,,,14 nm,2400 MHz,1,16 h,i5-8265U,,,,,,,,Y,,,8 GB,,,,,,1.6 GHz,,,Y,15,,,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,1,8,,N,1100 MHz,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.69 kg,50 - 60 Hz,UX533FN-RH54,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,N,,,,1,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,N,,Blue,,,Y,,,2x2,4,,90 W,,,,,,,UX533FN-RH54,,,,4,,,,,,,2,,,N,,,,,,N,,,,,,,,,,,3.9 GHz,Wi-Fi 5 (802.11ac),,,,N,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,15 February 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,64-bit,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,16 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce MX150,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,16 h,i7-8565U,,,,,,,,Y,,,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.59 kg,50 - 60 Hz,90NB0LD1-M00330,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,IEEE 802.11ac,,,,,,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,,,Blue,,,Y,,IPS,2x2,4,,90 W,,,,,,,UX533FN-A8016T,,16 GB,,4,,,1,,,,2,,,N,,,,,1,,,,,,,,,,,,4.6 GHz,IEEE 802.11ac,,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,15 January 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,4718017157704,64-bit,,Intel UHD Graphics
,,,256 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,N,16 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce MX150,,8th gen Intel Core i5,12.0,,,14 nm,2400 MHz,,16 h,i5-8265U,,,,,,,,Y,,,16 GB,,,,,,1.6 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,,,,,17.9 mm,,,,8,,,1100 MHz,,1,,,,,,,,ASUS,,,,,6 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.59 kg,50 - 60 Hz,90NB0LD2-M00480,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Pro,,,,,,IEEE 802.11ac,,,,,N,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,N,,Silver,,,Y,,,2x2,4,,90 W,,,,,,,UX533FN-A8034R,,,,4,,,1,,,,2,,,N,,,,,1,N,,,,,,,,,,,3.9 GHz,IEEE 802.11ac,,,,N,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,15 January 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,4718017199605,64-bit,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,N,16 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce MX150,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,16 h,i7-8565U,,,,,,,,Y,,,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.59 kg,50 - 60 Hz,90NB0LD2-M00490,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Pro,,,,,,IEEE 802.11ac,,,,,N,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,N,,Silver,,,Y,,,2x2,4,,90 W,,,,,,,UX533FN-A8035R,,,,4,,,1,,,,2,,,N,,,,,1,N,,,,,,,,,,,4.6 GHz,IEEE 802.11ac,,,,N,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,15 January 2019,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,4718017199612,64-bit,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,N,N,16 GB,,Matt,N,,,,GDDR5,Y,,,,,,,,,N,Y,,NVIDIA GeForce GTX 1050 Max-Q,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,,16 h,i7-8565U,,,,,,,,Y,,,16 GB,,,,,,1.8 GHz,,,Y,15,,1,100 - 240 V,,,Y,32 GB,On-board,,,,,,,,,,512 GB,,,,17.9 mm,,,,8,,,1150 MHz,,1,,,,,,,,ASUS,,,,,8 MB,,,,,,,354 mm,Full HD,220 mm,,,,1.59 kg,50 - 60 Hz,UX533FD-A8067R,,,,N,73 Wh,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Pro,,,,,,Wi-Fi 5 (802.11ac),,,,,N,,,,,,,,,,BGA 1528,,,Clamshell,,,Y,,,,,,,Y,,N,,Blue,,,Y,,,2x2,4,,90 W,,,,,,,UX533FD-A8067R,,,,4,,,1,,,,2,,,N,,,,,1,N,,,,,,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,N,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,,,,17 December 2018,,,,,,2 GB,,Y,4.5,,,Y,,,,,Intel UHD Graphics 620,,,,Notebook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,64-bit,,
,,,512 GB,,,,16:9,Whiskey Lake,19 V,,,,,15 W,,,,,,,16 GB,Y,Gloss,N,,,,,Y,,,,DC-in jack,,,,,N,Y,512 GB,NVIDIA GeForce GTX 1050,,8th gen Intel Core i7,12.0,,,14 nm,2400 MHz,1,17 h,i7-8565U,,,,,,,,Y,,100%,16 GB,,,,,,1.8 GHz,,,Y,15,,,100 - 240 V,,,Y,32 GB,,,,,,,,,,,512 GB,,,73 Wh,17.9 mm,Harman Kardon,,1,8,,N,1150 MHz,,1,,,,,,,,ASUS,,,,1,8 MB,,,,Y,,,354 mm,Full HD,220 mm,,,,1.69 kg,50 - 60 Hz,90NB0JX3-M00470,,,,N,,,SD,,,,,,,,,ZenBook,,,,300 MHz,,,,,,Windows 10 Home,,,,,,Wi-Fi 5 (802.11ac),,,,,,,,,1,,,,,,BGA 1528,,,Clamshell,,,Y,,Aluminium,,,,,Y,,,,Blue,,,Y,PCI Express 3.0,IPS,,2+4,,90 W,Y,,,,,,UX533FD-DH74,,,,4,,HD,,,,,,,,N,,,,,,,,,,,Y,,,,,,4.6 GHz,Wi-Fi 5 (802.11ac),,,,,1920 x 1080 pixels,,,15.6 inch,,,N,,,,,,SSD,Lithium Polymer (LiPo),,,1,Y,,13 December 2018,,,,,,,,,4.5,,1,Y,,,,,Intel UHD Graphics 620,,,,Ultrabook,,,5.0,,,,SonicMaster,,,,Touchpad,,,,,DDR4-SDRAM,,64-bit,,Intel UHD Graphics
